num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2022S000062;02/01/2022;18:40:00;CALL. TORRECILLA DEL PUERTO, 3;3;15;CIUDAD LINEAL;Choque contra obstáculo fijo;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;444846,800;4477981,501;N;NULL
2022S000063;02/01/2022;18:55:00;CALL. PRINCIPE DE VERGARA / AVDA. RAMON Y CAJAL;210;5;CHAMARTÍN;Alcance;Despejado;Turismo;Conductor;De 51 a 60 años;Hombre;NULL;NULL;442549,658;4478080,531;N;NULL
2022S000063;02/01/2022;18:55:00;CALL. PRINCIPE DE VERGARA / AVDA. RAMON Y CAJAL;210;5;CHAMARTÍN;Alcance;Despejado;Turismo;Conductor;Más de 71 años;Hombre;NULL;NULL;442549,658;4478080,531;N;NULL
2022S000063;02/01/2022;18:55:00;CALL. PRINCIPE DE VERGARA / AVDA. RAMON Y CAJAL;210;5;CHAMARTÍN;Alcance;Despejado;Turismo;Pasajero;De 61 a 70 años;Mujer;NULL;NULL;442549,658;4478080,531;N;NULL
2022S000064;02/01/2022;18:40:00;AUTOV. M-30, +01600I;+01600I;2;ARGANZUELA;Colisión lateral;Se desconoce;Turismo;Conductor;De 51 a 60 años;Hombre;NULL;NULL;438918,005;4472426,180;N;NULL
2022S000064;02/01/2022;18:40:00;AUTOV. M-30, +01600I;+01600I;2;ARGANZUELA;Colisión lateral;Se desconoce;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;438918,005;4472426,180;N;NULL
2022S000065;02/01/2022;19:00:00;PLAZA. CANOVAS DEL CASTILLO / JDINS. PLAZA DE LA LEALTAD;2;3;RETIRO;Colisión fronto-lateral;Despejado;Todo terreno;Conductor;De 31 a 40 años;Hombre;14;Sin asistencia sanitaria;441154,118;4474099,052;N;NULL
2022S000065;02/01/2022;19:00:00;PLAZA. CANOVAS DEL CASTILLO / JDINS. PLAZA DE LA LEALTAD;2;3;RETIRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 18 a 30 años;Mujer;14;Sin asistencia sanitaria;441154,118;4474099,052;N;NULL
2022S000065;02/01/2022;19:00:00;PLAZA. CANOVAS DEL CASTILLO / JDINS. PLAZA DE LA LEALTAD;2;3;RETIRO;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 31 a 40 años;Mujer;14;Sin asistencia sanitaria;441154,118;4474099,052;N;NULL
2022S000065;02/01/2022;19:00:00;PLAZA. CANOVAS DEL CASTILLO / JDINS. PLAZA DE LA LEALTAD;2;3;RETIRO;Colisión fronto-lateral;Despejado;Turismo;Pasajero;Hasta 17 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;441154,118;4474099,052;N;NULL
2022S000066;02/01/2022;19:00:00;CALL. RAMONET, 13;13;16;HORTALEZA;Choque contra obstáculo fijo;Despejado;Todo terreno;Conductor;Más de 71 años;Hombre;NULL;NULL;443759,652;4480072,198;N;NULL
2022S000066;02/01/2022;19:00:00;CALL. RAMONET, 13;13;16;HORTALEZA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 51 a 60 años;Mujer;NULL;NULL;443759,652;4480072,198;N;NULL
2022S000067;02/01/2022;18:00:00;PLAZA. CANOVAS DEL CASTILLO / PASEO. PRADO;2;3;RETIRO;Colisión fronto-lateral;NULL;Motocicleta > 125cc;Conductor;De 51 a 60 años;Hombre;NULL;NULL;441149,197;4474101,922;N;NULL
2022S000067;02/01/2022;18:00:00;PLAZA. CANOVAS DEL CASTILLO / PASEO. PRADO;2;3;RETIRO;Colisión fronto-lateral;NULL;Turismo;Conductor;De 31 a 40 años;Hombre;NULL;NULL;441149,197;4474101,922;N;NULL
2022S000068;02/01/2022;17:52:00;PASEO. CASTELLANA / PLAZA. CUZCO;133;6;TETUÁN;Colisión fronto-lateral;Despejado;Autobús articulado;Conductor;De 31 a 40 años;Hombre;14;Sin asistencia sanitaria;441476,524;4478895,139;N;NULL
2022S000068;02/01/2022;17:52:00;PASEO. CASTELLANA / PLAZA. CUZCO;133;6;TETUÁN;Colisión fronto-lateral;Despejado;Autobús articulado;Pasajero;De 31 a 40 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;441476,524;4478895,139;N;NULL
2022S000068;02/01/2022;17:52:00;PASEO. CASTELLANA / PLAZA. CUZCO;133;6;TETUÁN;Colisión fronto-lateral;Despejado;Autobús articulado;Pasajero;De 31 a 40 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;441476,524;4478895,139;N;NULL
2022S000068;02/01/2022;17:52:00;PASEO. CASTELLANA / PLAZA. CUZCO;133;6;TETUÁN;Colisión fronto-lateral;Despejado;Autobús articulado;Pasajero;De 41 a 50 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;441476,524;4478895,139;N;NULL
2022S000068;02/01/2022;17:52:00;PASEO. CASTELLANA / PLAZA. CUZCO;133;6;TETUÁN;Colisión fronto-lateral;Despejado;Autobús articulado;Pasajero;De 41 a 50 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;441476,524;4478895,139;N;NULL
2022S000068;02/01/2022;17:52:00;PASEO. CASTELLANA / PLAZA. CUZCO;133;6;TETUÁN;Colisión fronto-lateral;Despejado;Autobús articulado;Pasajero;De 51 a 60 años;Mujer;2;Ingreso inferior o igual a 24 horas;441476,524;4478895,139;N;NULL
2022S000068;02/01/2022;17:52:00;PASEO. CASTELLANA / PLAZA. CUZCO;133;6;TETUÁN;Colisión fronto-lateral;Despejado;Autobús articulado;Pasajero;Hasta 17 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;441476,524;4478895,139;N;NULL
2022S000068;02/01/2022;17:52:00;PASEO. CASTELLANA / PLAZA. CUZCO;133;6;TETUÁN;Colisión fronto-lateral;Despejado;Autobús articulado;Pasajero;Más de 71 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441476,524;4478895,139;N;NULL
2022S000068;02/01/2022;17:52:00;PASEO. CASTELLANA / PLAZA. CUZCO;133;6;TETUÁN;Colisión fronto-lateral;Despejado;Autobús articulado;Pasajero;Más de 71 años;Hombre;2;Ingreso inferior o igual a 24 horas;441476,524;4478895,139;N;NULL
2022S000068;02/01/2022;17:52:00;PASEO. CASTELLANA / PLAZA. CUZCO;133;6;TETUÁN;Colisión fronto-lateral;Despejado;Autobús articulado;Pasajero;Más de 71 años;Mujer;2;Ingreso inferior o igual a 24 horas;441476,524;4478895,139;N;NULL
2022S000068;02/01/2022;17:52:00;PASEO. CASTELLANA / PLAZA. CUZCO;133;6;TETUÁN;Colisión fronto-lateral;Despejado;Autobús articulado;Pasajero;Más de 71 años;Mujer;2;Ingreso inferior o igual a 24 horas;441476,524;4478895,139;N;NULL
2022S000068;02/01/2022;17:52:00;PASEO. CASTELLANA / PLAZA. CUZCO;133;6;TETUÁN;Colisión fronto-lateral;Despejado;Autobús articulado;Pasajero;Más de 71 años;Mujer;2;Ingreso inferior o igual a 24 horas;441476,524;4478895,139;N;NULL
2022S000068;02/01/2022;17:52:00;PASEO. CASTELLANA / PLAZA. CUZCO;133;6;TETUÁN;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 61 a 70 años;Hombre;14;Sin asistencia sanitaria;441476,524;4478895,139;N;NULL
2022S000068;02/01/2022;17:52:00;PASEO. CASTELLANA / PLAZA. CUZCO;133;6;TETUÁN;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 51 a 60 años;Hombre;14;Sin asistencia sanitaria;441476,524;4478895,139;N;NULL
2022S000068;02/01/2022;17:52:00;PASEO. CASTELLANA / PLAZA. CUZCO;133;6;TETUÁN;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 51 a 60 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;441476,524;4478895,139;N;NULL
2022S000068;02/01/2022;17:52:00;PASEO. CASTELLANA / PLAZA. CUZCO;133;6;TETUÁN;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 61 a 70 años;Mujer;14;Sin asistencia sanitaria;441476,524;4478895,139;N;NULL
2022S000069;02/01/2022;20:40:00;AUTOV. M-30, +00900I     P.K.9,800;+00900I;3;RETIRO;Alcance;NULL;Turismo;Conductor;De 18 a 30 años;Mujer;NULL;NULL;443381,825;4472694,920;N;NULL
2022S000069;02/01/2022;20:40:00;AUTOV. M-30, +00900I     P.K.9,800;+00900I;3;RETIRO;Alcance;NULL;Turismo;Conductor;De 41 a 50 años;Hombre;NULL;NULL;443381,825;4472694,920;N;NULL
2022S000070;02/01/2022;20:37:00;AUTOV. M-30, +00900I PK 9,800 CALZADA 1;+00900I;3;RETIRO;Alcance;NULL;Turismo;Conductor;De 41 a 50 años;Hombre;NULL;NULL;442898,383;4471817,436;N;NULL
2022S000070;02/01/2022;20:37:00;AUTOV. M-30, +00900I PK 9,800 CALZADA 1;+00900I;3;RETIRO;Alcance;NULL;Turismo;Conductor;De 41 a 50 años;Hombre;NULL;NULL;442898,383;4471817,436;N;NULL
2022S000070;02/01/2022;20:37:00;AUTOV. M-30, +00900I PK 9,800 CALZADA 1;+00900I;3;RETIRO;Alcance;NULL;Turismo;Pasajero;De 31 a 40 años;Mujer;NULL;NULL;442898,383;4471817,436;N;NULL
2022S000070;02/01/2022;20:37:00;AUTOV. M-30, +00900I PK 9,800 CALZADA 1;+00900I;3;RETIRO;Alcance;NULL;Turismo;Pasajero;De 41 a 50 años;Mujer;NULL;NULL;442898,383;4471817,436;N;NULL
2022S000070;02/01/2022;20:37:00;AUTOV. M-30, +00900I PK 9,800 CALZADA 1;+00900I;3;RETIRO;Alcance;NULL;Turismo;Pasajero;Hasta 17 años;Hombre;NULL;NULL;442898,383;4471817,436;N;NULL
2022S000070;02/01/2022;20:37:00;AUTOV. M-30, +00900I PK 9,800 CALZADA 1;+00900I;3;RETIRO;Alcance;NULL;Turismo;Pasajero;Hasta 17 años;Mujer;NULL;NULL;442898,383;4471817,436;N;NULL
2022S000070;02/01/2022;20:37:00;AUTOV. M-30, +00900I PK 9,800 CALZADA 1;+00900I;3;RETIRO;Alcance;NULL;Turismo;Pasajero;Hasta 17 años;Mujer;NULL;NULL;442898,383;4471817,436;N;NULL
2022S000071;02/01/2022;19:46:00;AUTOV. M-30, +02900I   P.K.29,500;+02900I;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 18 a 30 años;Mujer;NULL;NULL;440269,217;4481494,370;N;NULL
2022S000071;02/01/2022;19:46:00;AUTOV. M-30, +02900I   P.K.29,500;+02900I;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Conductor;Más de 71 años;Hombre;NULL;NULL;440269,217;4481494,370;N;NULL
2022S000072;02/01/2022;20:15:00;CALL. SANTA LEONOR, 20;20;20;SAN BLAS-CANILLEJAS;Choque contra obstáculo fijo;Despejado;Camión rígido;Conductor;Desconocido;Desconocido;NULL;NULL;446396,496;4476582,022;N;NULL
2022S000072;02/01/2022;20:15:00;CALL. SANTA LEONOR, 20;20;20;SAN BLAS-CANILLEJAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;446396,496;4476582,022;N;NULL
2022S000073;02/01/2022;21:00:00;PASEO. ESPERANZA / PASEO. SANTA MARIA DE LA CABEZA;59;2;ARGANZUELA;Choque contra obstáculo fijo;Despejado;Vehículo articulado;Conductor;De 41 a 50 años;Hombre;NULL;NULL;440402,832;4472167,301;N;NULL
2022S000074;02/01/2022;20:45:00;CALL. GUETARIA / CALL. VILLABONA;84;12;USERA;Choque contra obstáculo fijo;Despejado;Todo terreno;Conductor;De 31 a 40 años;Hombre;14;Sin asistencia sanitaria;439242,648;4468991,259;N;NULL
2022S000074;02/01/2022;20:45:00;CALL. GUETARIA / CALL. VILLABONA;84;12;USERA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;439242,648;4468991,259;N;NULL
2022S000075;02/01/2022;21:40:00;AUTOV. M-30, +00900E;+00900E;14;MORATALAZ;Colisión lateral;NULL;Turismo;Conductor;De 18 a 30 años;Hombre;NULL;NULL;443826,574;4473650,922;N;NULL
2022S000075;02/01/2022;21:40:00;AUTOV. M-30, +00900E;+00900E;14;MORATALAZ;Colisión lateral;NULL;Turismo;Conductor;Más de 71 años;Hombre;NULL;NULL;443826,574;4473650,922;N;NULL
2022S000076;02/01/2022;23:05:00;CALL. PARROCO DON EMILIO FRANCO, 32;32;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 18 a 30 años;Hombre;NULL;NULL;443418,491;4471376,739;S;NULL
2022S000076;02/01/2022;23:05:00;CALL. PARROCO DON EMILIO FRANCO, 32;32;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;443418,491;4471376,739;N;NULL
2022S000076;02/01/2022;23:05:00;CALL. PARROCO DON EMILIO FRANCO, 32;32;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;443418,491;4471376,739;N;NULL
2022S000076;02/01/2022;23:05:00;CALL. PARROCO DON EMILIO FRANCO, 32;32;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;443418,491;4471376,739;N;NULL
2022S000076;02/01/2022;23:05:00;CALL. PARROCO DON EMILIO FRANCO, 32;32;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Despejado;Turismo;Pasajero;De 18 a 30 años;Hombre;NULL;NULL;443418,491;4471376,739;N;NULL
2022S000076;02/01/2022;23:05:00;CALL. PARROCO DON EMILIO FRANCO, 32;32;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Despejado;Turismo;Pasajero;De 18 a 30 años;Hombre;NULL;NULL;443418,491;4471376,739;N;NULL
2022S000080;03/01/2022;1:40:00;AVDA. GRAN VIA DE VILLAVERDE / AVDA. ANDALUCIA;20;17;VILLAVERDE;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 31 a 40 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440984,061;4466324,307;N;NULL
2022S000082;03/01/2022;3:00:00;RONDA. ATOCHA, 16;16;1;CENTRO;Colisión múltiple;Despejado;Turismo;Conductor;De 18 a 30 años;Hombre;1;Atención en urgencias sin posterior ingreso;440851,513;4473120,662;N;NULL
2022S000082;03/01/2022;3:00:00;RONDA. ATOCHA, 16;16;1;CENTRO;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;440851,513;4473120,662;N;NULL
2022S000082;03/01/2022;3:00:00;RONDA. ATOCHA, 16;16;1;CENTRO;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;440851,513;4473120,662;N;NULL
2022S000082;03/01/2022;3:00:00;RONDA. ATOCHA, 16;16;1;CENTRO;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;440851,513;4473120,662;N;NULL
2022S000082;03/01/2022;3:00:00;RONDA. ATOCHA, 16;16;1;CENTRO;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;440851,513;4473120,662;N;NULL
2022S000083;03/01/2022;1:47:00;CALL. ANDRES MELLADO / CALL. JOAQUIN MARIA LOPEZ;78;7;CHAMBERÍ;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 18 a 30 años;Hombre;14;Sin asistencia sanitaria;439425,026;4476584,911;N;NULL
2022S000083;03/01/2022;1:47:00;CALL. ANDRES MELLADO / CALL. JOAQUIN MARIA LOPEZ;78;7;CHAMBERÍ;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 31 a 40 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439425,026;4476584,911;N;NULL
2022S000083;03/01/2022;1:47:00;CALL. ANDRES MELLADO / CALL. JOAQUIN MARIA LOPEZ;78;7;CHAMBERÍ;Colisión fronto-lateral;Despejado;Turismo;Pasajero;Hasta 17 años;Mujer;14;Sin asistencia sanitaria;439425,026;4476584,911;N;NULL
2022S000085;03/01/2022;6:37:00;CALL. LAGO TITICACA, 12;12;19;VICÁLVARO;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 41 a 50 años;Hombre;14;Sin asistencia sanitaria;448361,801;4472539,700;N;NULL
2022S000086;03/01/2022;6:40:00;CALL. CORAZON DE MARIA, 47;47;5;CHAMARTÍN;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 31 a 40 años;Hombre;NULL;NULL;443395,331;4477006,967;N;NULL
2022S000086;03/01/2022;6:40:00;CALL. CORAZON DE MARIA, 47;47;5;CHAMARTÍN;Choque contra obstáculo fijo;Despejado;Turismo;Pasajero;De 18 a 30 años;Mujer;NULL;NULL;443395,331;4477006,967;N;NULL
2022S000088;01/01/2022;11:45:00;AVDA. VALLADOLID / PLAZA. REPUBLICA DE CHILE;10;9;MONCLOA-ARAVACA;Colisión lateral;Despejado;Turismo;Conductor;De 31 a 40 años;Mujer;NULL;NULL;437731,276;4476176,535;N;NULL
2022S000088;01/01/2022;11:45:00;AVDA. VALLADOLID / PLAZA. REPUBLICA DE CHILE;10;9;MONCLOA-ARAVACA;Colisión lateral;Despejado;Turismo;Conductor;Más de 71 años;Mujer;NULL;NULL;437731,276;4476176,535;N;NULL
2022S000089;02/01/2022;11:05:00;CALL. TOLEDO, 137;137;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 51 a 60 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;439564,775;4472964,648;N;NULL
2022S000089;02/01/2022;11:05:00;CALL. TOLEDO, 137;137;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 31 a 40 años;Hombre;14;Sin asistencia sanitaria;439564,775;4472964,648;N;NULL
2022S000089;02/01/2022;11:05:00;CALL. TOLEDO, 137;137;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 31 a 40 años;Mujer;14;Sin asistencia sanitaria;439564,775;4472964,648;N;NULL
2022S000090;03/01/2022;8:33:00;CALL. DUQUE DE SESTO / CALL. NARVAEZ;23;4;SALAMANCA;Choque contra obstáculo fijo;Despejado;Camión rígido;Conductor;De 31 a 40 años;Mujer;14;Sin asistencia sanitaria;442692,406;4474863,965;N;NULL
2022S000090;03/01/2022;8:33:00;CALL. DUQUE DE SESTO / CALL. NARVAEZ;23;4;SALAMANCA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 41 a 50 años;Mujer;14;Sin asistencia sanitaria;442692,406;4474863,965;N;NULL
2022S000091;03/01/2022;9:50:00;AEROP. TERMINAL T-2, 0;0;21;BARAJAS;Colisión lateral;Despejado;Turismo;Conductor;De 31 a 40 años;Hombre;NULL;NULL;451350,930;4479345,540;N;NULL
2022S000091;03/01/2022;9:50:00;AEROP. TERMINAL T-2, 0;0;21;BARAJAS;Colisión lateral;Despejado;Turismo;Conductor;De 51 a 60 años;Hombre;NULL;NULL;451350,930;4479345,540;N;NULL
2022S000092;03/01/2022;10:55:00;PLAZA. GENERAL MAROTO / PASEO. CHOPERA;1;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 31 a 40 años;Mujer;NULL;NULL;440704,659;4471706,694;N;NULL
2022S000092;03/01/2022;10:55:00;PLAZA. GENERAL MAROTO / PASEO. CHOPERA;1;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 51 a 60 años;Hombre;NULL;NULL;440704,659;4471706,694;N;NULL
2022S000093;03/01/2022;10:00:00;CALL. FRANCISCO DE ROJAS, 3;3;7;CHAMBERÍ;Colisión lateral;Despejado;Furgoneta;Conductor;De 61 a 70 años;Hombre;NULL;NULL;440666,893;4475580,114;N;NULL
2022S000093;03/01/2022;10:00:00;CALL. FRANCISCO DE ROJAS, 3;3;7;CHAMBERÍ;Colisión lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 41 a 50 años;Hombre;NULL;NULL;440666,893;4475580,114;N;NULL
2022S000094;03/01/2022;10:55:00;CALL. BERNARDINO DE PANTORBA, 2;2;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 41 a 50 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;448874,563;4468596,938;N;NULL
2022S000094;03/01/2022;10:55:00;CALL. BERNARDINO DE PANTORBA, 2;2;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 51 a 60 años;Hombre;14;Sin asistencia sanitaria;448874,563;4468596,938;N;NULL
2022S000095;03/01/2022;10:40:00;AVDA. ASTURIAS / PASEO. DIRECCION;68;6;TETUÁN;Colisión frontal;Despejado;Furgoneta;Conductor;De 41 a 50 años;Hombre;NULL;NULL;440659,027;4480437,305;N;NULL
2022S000095;03/01/2022;10:40:00;AVDA. ASTURIAS / PASEO. DIRECCION;68;6;TETUÁN;Colisión frontal;Despejado;Turismo;Conductor;De 41 a 50 años;Hombre;NULL;NULL;440659,027;4480437,305;N;NULL
2022S000096;03/01/2022;11:30:00;CALL. EDGAR NEVILLE, 6;6;6;TETUÁN;Colisión lateral;Despejado;Furgoneta;Conductor;De 18 a 30 años;Hombre;NULL;NULL;440890,978;4477632,113;N;NULL
2022S000096;03/01/2022;11:30:00;CALL. EDGAR NEVILLE, 6;6;6;TETUÁN;Colisión lateral;Despejado;Turismo;Conductor;De 41 a 50 años;Mujer;NULL;NULL;440890,978;4477632,113;N;NULL
2022S000097;03/01/2022;11:30:00;CALL. COMUNEROS DE CASTILLA, 4;4;11;CARABANCHEL;Caída;Despejado;Turismo;Conductor;De 51 a 60 años;Hombre;14;Sin asistencia sanitaria;438849,383;4471935,384;N;NULL
2022S000097;03/01/2022;11:30:00;CALL. COMUNEROS DE CASTILLA, 4;4;11;CARABANCHEL;Caída;Despejado;Turismo;Pasajero;Más de 71 años;Hombre;1;Atención en urgencias sin posterior ingreso;438849,383;4471935,384;N;NULL
2022S000098;03/01/2022;9:50:00;CALL. PUERTO DE BALBARAN / AVDA. BUENOS AIRES;131;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;De 61 a 70 años;Hombre;14;Sin asistencia sanitaria;444572,263;4469794,030;N;NULL
2022S000098;03/01/2022;9:50:00;CALL. PUERTO DE BALBARAN / AVDA. BUENOS AIRES;131;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;VMU eléctrico;Conductor;De 31 a 40 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444572,263;4469794,030;N;NULL
2022S000100;03/01/2022;12:30:00;AVDA. ANDALUCIA / M-30 CALZADA 2;1;12;USERA;Alcance;Despejado;Furgoneta;Conductor;Desconocido;Desconocido;NULL;NULL;441255,485;4470174,688;N;NULL
2022S000100;03/01/2022;12:30:00;AVDA. ANDALUCIA / M-30 CALZADA 2;1;12;USERA;Alcance;Despejado;Turismo;Conductor;De 41 a 50 años;Hombre;14;Sin asistencia sanitaria;441255,485;4470174,688;N;NULL
2022S000101;03/01/2022;14:25:00;CALL. VELAZQUEZ, 86A;86A;4;SALAMANCA;Caída;Despejado;Ciclomotor;Conductor;De 31 a 40 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;442012,923;4475824,826;N;NULL
2022S000101;03/01/2022;14:25:00;CALL. VELAZQUEZ, 86A;86A;4;SALAMANCA;Caída;Despejado;Turismo;Conductor;De 61 a 70 años;Hombre;14;Sin asistencia sanitaria;442012,923;4475824,826;N;NULL
2022S000102;03/01/2022;15:25:00;AVDA. DEMOCRACIA, 13;13;13;PUENTE DE VALLECAS;Otro;Despejado;Turismo;Conductor;De 18 a 30 años;Hombre;14;Sin asistencia sanitaria;447043,172;4470821,606;N;NULL
2022S000103;03/01/2022;16:12:00;PASEO. SANTA MARIA DE LA CABEZA / IDB. PUENTE DE PRAGA;92;2;ARGANZUELA;Colisión lateral;NULL;Turismo;Conductor;De 18 a 30 años;Hombre;NULL;NULL;440310,785;4472015,604;N;NULL
2022S000103;03/01/2022;16:12:00;PASEO. SANTA MARIA DE LA CABEZA / IDB. PUENTE DE PRAGA;92;2;ARGANZUELA;Colisión lateral;NULL;Turismo;Conductor;De 61 a 70 años;Hombre;NULL;NULL;440310,785;4472015,604;N;NULL
2022S000104;03/01/2022;17:00:00;COLPB. MARCELO USERA, 12;0;12;USERA;Alcance;Despejado;Motocicleta > 125cc;Conductor;De 18 a 30 años;Hombre;NULL;NULL;440523,921;4470979,976;N;NULL
2022S000104;03/01/2022;17:00:00;COLPB. MARCELO USERA, 12;0;12;USERA;Alcance;Despejado;Turismo;Conductor;De 31 a 40 años;Hombre;NULL;NULL;440523,921;4470979,976;N;NULL
2022S000105;03/01/2022;17:34:00;CMNO. POZO DEL TIO RAIMUNDO, 1B;1B;18;VILLA DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 31 a 40 años;Hombre;14;Sin asistencia sanitaria;444729,141;4469448,435;N;NULL
2022S000105;03/01/2022;17:34:00;CMNO. POZO DEL TIO RAIMUNDO, 1B;1B;18;VILLA DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 51 a 60 años;Hombre;1;Atención en urgencias sin posterior ingreso;444729,141;4469448,435;N;NULL
2022S000108;03/01/2022;19:34:00;GTA. RIO URUBAMBA / CALL. ACONCAGUA;0;16;HORTALEZA;Alcance;Despejado;Turismo;Conductor;De 18 a 30 años;Hombre;NULL;NULL;446744,626;4479905,193;N;NULL
2022S000108;03/01/2022;19:34:00;GTA. RIO URUBAMBA / CALL. ACONCAGUA;0;16;HORTALEZA;Alcance;Despejado;Turismo;Conductor;De 41 a 50 años;Hombre;NULL;NULL;446744,626;4479905,193;N;NULL
2022S000109;03/01/2022;17:45:00;CALL. SERRANO / CALL. HERMANOS BECQUER;77;4;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 31 a 40 años;Hombre;NULL;NULL;441765,377;4476324,876;N;NULL
2022S000109;03/01/2022;17:45:00;CALL. SERRANO / CALL. HERMANOS BECQUER;77;4;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 51 a 60 años;Hombre;NULL;NULL;441765,377;4476324,876;N;NULL
2022S000110;03/01/2022;19:50:00;CALL. HERNANDEZ DE TEJADA / CALL. AGASTIA;2;15;CIUDAD LINEAL;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 31 a 40 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;444701,255;4477535,278;N;NULL
2022S000111;03/01/2022;18:10:00;AUTOV. A-3, +00400E;+00400E;14;MORATALAZ;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 31 a 40 años;Hombre;NULL;NULL;443895,464;4473014,250;N;NULL
2022S000111;03/01/2022;18:10:00;AUTOV. A-3, +00400E;+00400E;14;MORATALAZ;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 18 a 30 años;Mujer;NULL;NULL;443895,464;4473014,250;N;NULL
2022S000112;03/01/2022;17:30:00;AUTOV. M-30, +01100E;+01100E;13;PUENTE DE VALLECAS;Otro;Despejado;Turismo;Conductor;De 51 a 60 años;Hombre;NULL;NULL;442509,581;4471446,696;N;NULL
